id,source,probA,probB,probC,probD,probE,answer,time,error,sources,ids,similarity,confident,add_ids
184,MEDQA,0.924699068069458,0.021746838465332985,0.010272478684782982,0.011640243232250214,0.031641460955142975,1,0.6038851737976074,False,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519163658428, 468502519163627954, 468502519163756697, 468502519162392811, 468502519163608726]","[0.776858925819397, 0.7743085622787476, 0.7770282626152039, 0.7971029281616211, 0.7744534015655518]",1,"[-1, -1, -1, -1, -1]"
185,MEDQA,0.13652147352695465,0.018476173281669617,0.034518033266067505,0.6118468046188354,0.19863757491111755,3,0.5967292785644531,False,"['PBMD', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468502519163997061, 468502519162811168, 468502519163695334, 468502519163786620, 468502519163985863]","[0.7703603506088257, 0.772009015083313, 0.7728040218353271, 0.7852137088775635, 0.7758380174636841]",1,"[-1, -1, -1, -1, -1]"
186,MEDQA,0.019030539318919182,0.00898938998579979,0.9169427156448364,0.0033070119097828865,0.05173036828637123,2,0.47379422187805176,False,"['PBMD', 'TEXT', 'TEXT', 'TEXT', 'PBMD']","[468502519163064406, 468502519162300565, 468502519162300559, 468502519162300538, 468502519163419345]","[0.804916501045227, 0.7972502708435059, 0.7917975783348083, 0.8008496761322021, 0.8000003099441528]",1,"[-1, -1, -1, -1, -1]"
187,MEDQA,6.962192856008187e-06,0.9999839067459106,6.14411374044721e-06,2.260293058498064e-06,7.338097134379495e-07,1,0.31607580184936523,False,"['STAT', 'TEXT', 'PBMD', 'TEXT', 'TEXT']","[468502519162895929, 468502519162393293, 468502519163573896, 468502519162359273, 468502519162393344]","[0.7705404758453369, 0.7754886150360107, 0.7556886672973633, 0.7577933073043823, 0.7571622133255005]",1,"[-1, -1, -1, -1, -1]"
188,MEDQA,0.021021906286478043,0.004139458294957876,0.023820938542485237,0.05714346095919609,0.8938741683959961,4,0.3831784725189209,False,"['TEXT', 'PBMD', 'TEXT', 'PBMD', 'TEXT']","[468502519162351540, 468502519163938090, 468502519162359863, 468502519163623814, 468502519162351801]","[0.7996551394462585, 0.8259760141372681, 0.7913945913314819, 0.7915658950805664, 0.7890477180480957]",1,"[-1, -1, -1, -1, -1]"
189,MEDQA,0.10189995914697647,0.04813413321971893,0.7529445290565491,0.05454312264919281,0.04247822239995003,2,1.3011558055877686,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163729170, 468502519163968397, 468502519163738874, 468502519163790247, 468502519163457719]","[0.7814115285873413, 0.780602216720581, 0.8141434788703918, 0.8213725686073303, 0.791229248046875]",3,"[468502519163660376, 468502519163861090, 468502519163723726, 468502519162723379, 468502519163896972, 468502519163914758, 468502519163914763, 468502519163695573, 468502519163637592, 468502519163897715, 468502519162856104, 468502519163837713, 468502519163896838, 468502519163925291, 468502519163973460]"
190,MEDQA,0.025725124403834343,0.0034815170802176,0.002392809372395277,0.9653281569480896,0.0030724280513823032,0,0.4927189350128174,False,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519163678703, 468502519162370176, 468502519163324145, 468502519163264215, 468502519163955446]","[0.7690926790237427, 0.7550579309463501, 0.7639710903167725, 0.7567166090011597, 0.768592357635498]",1,"[-1, -1, -1, -1, -1]"
191,MEDQA,0.259183406829834,0.027317728847265244,0.10804371535778046,0.427321195602417,0.1781339794397354,3,0.913846492767334,False,"['PBMD', 'PBMD', 'STAT', 'TEXT', 'PBMD']","[468502519163371837, 468502519163625781, 468502519162981011, 468502519162386612, 468502519163763851]","[0.7566846609115601, 0.7720683813095093, 0.7533537149429321, 0.7572619915008545, 0.7516528367996216]",2,"[468502519162883848, 468502519163613793, 468502519163965194, 468502519162372267, 468502519163942210, 468502519163415940, 468502519163311084, 468502519163183209, 468502519163924023, 468502519163211474]"
192,MEDQA,0.003160413820296526,0.000377457618014887,0.0013174564810469747,0.00217211851850152,0.9929724931716919,4,0.5705475807189941,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163576076, 468502519163818618, 468502519163825610, 468502519163581621, 468502519163584842]","[0.7662333846092224, 0.7849613428115845, 0.7682785987854004, 0.7646728754043579, 0.77670818567276]",1,"[-1, -1, -1, -1, -1]"
193,MEDQA,0.0021787662990391254,0.0005508784088306129,0.99601149559021,0.00022964026720728725,0.0010291762882843614,2,0.4208104610443115,False,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'PBMD']","[468502519162382965, 468502519162323258, 468502519162382967, 468502519162382968, 468502519163936183]","[0.810584306716919, 0.8134175539016724, 0.8143408894538879, 0.8130722045898438, 0.8057962656021118]",1,"[-1, -1, -1, -1, -1]"
194,MEDQA,0.09838075935840607,0.23600317537784576,0.4409119486808777,0.09838075935840607,0.1263233870267868,2,1.4724106788635254,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163586665, 468502519163981336, 468502519163505671, 468502519163267966, 468502519163761497]","[0.7780861258506775, 0.7977036237716675, 0.7762592434883118, 0.7793701887130737, 0.7754319310188293]",5,"[468502519163343656, 468502519163085297, 468502519162381613, 468502519163077053, 468502519163401623, 468502519163450171, 468502519163379274, 468502519163538049, 468502519163865306, 468502519163252635, 468502519163210761, 468502519163416975, 468502519163307458, 468502519163218295, 468502519163504948, 468502519162393504, 468502519163758807, 468502519162872228, 468502519163639060, 468502519162970822, 468502519163394253, 468502519163138849, 468502519163343656, 468502519163182867, 468502519163401623]"
195,MEDQA,0.06329543143510818,0.026385461911559105,0.8737664818763733,0.020549017935991287,0.016003591939806938,2,0.46622252464294434,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163756721, 468502519163819191, 468502519163749375, 468502519163415599, 468502519163961148]","[0.8017612099647522, 0.7845093011856079, 0.8230822086334229, 0.7903568148612976, 0.7882175445556641]",1,"[-1, -1, -1, -1, -1]"
196,MEDQA,0.378523051738739,0.06577744334936142,0.031071064993739128,0.09570561349391937,0.4289228022098541,0,0.89961838722229,False,"['PBMD', 'STAT', 'TEXT', 'PBMD', 'PBMD']","[468502519163747130, 468502519162801200, 468502519162412323, 468502519163615965, 468502519163901694]","[0.7466094493865967, 0.7470970153808594, 0.7551859617233276, 0.7465194463729858, 0.7463136315345764]",2,"[468502519163018268, 468502519163315564, 468502519163486935, 468502519163375429, 468502519163520852, 468502519162845465, 468502519163630251, 468502519163971155, 468502519162393635, 468502519162739731]"
197,MEDQA,0.029285626485943794,0.03760349005460739,0.7552862763404846,0.0619976744055748,0.11582690477371216,2,0.3753023147583008,False,"['TEXT', 'PBMD', 'STAT', 'STAT', 'PBMD']","[468502519162311774, 468502519163753728, 468502519162857652, 468502519162426484, 468502519163673222]","[0.7962567806243896, 0.8171764612197876, 0.8019532561302185, 0.805752158164978, 0.8000428676605225]",1,"[-1, -1, -1, -1, -1]"
198,MEDQA,0.33607614040374756,0.17988860607147217,0.14009737968444824,0.14009737968444824,0.2038404792547226,4,1.4436366558074951,False,"['TEXT', 'STAT', 'STAT', 'PBMD', 'PBMD']","[468502519162314067, 468502519162960518, 468502519162888343, 468502519163611084, 468502519163819991]","[0.769275963306427, 0.7795273661613464, 0.7803738117218018, 0.7654990553855896, 0.7683151960372925]",4,"[468502519163136761, 468502519163877194, 468502519163869784, 468502519163731777, 468502519163634375, 468502519162782456, 468502519163271720, 468502519163393220, 468502519163335949, 468502519163020437, 468502519162353142, 468502519162888739, 468502519163987352, 468502519163177470, 468502519163700558, 468502519162927116, 468502519162376283, 468502519163005679, 468502519162805683, 468502519163447381]"
199,MEDQA,0.2912484109401703,0.03478466346859932,0.15589404106140137,0.2912484109401703,0.22682449221611023,3,1.5633611679077148,False,"['STAT', 'STAT', 'STAT', 'STAT', 'PBMD']","[468502519162968565, 468502519162458675, 468502519162918877, 468502519162813856, 468502519163824859]","[0.830005407333374, 0.8113481998443604, 0.8122701048851013, 0.8169971108436584, 0.8115525841712952]",5,"[468502519163247416, 468502519163972434, 468502519162377883, 468502519163519893, 468502519163877088, 468502519163677213, 468502519163519892, 468502519163659783, 468502519163452772, 468502519163142801, 468502519163639958, 468502519163624324, 468502519163639915, 468502519163215063, 468502519163347579, 468502519163335714, 468502519162347601, 468502519163639954, 468502519163972434, 468502519163189061, 468502519163381615, 468502519163972434, 468502519162347601, 468502519163318532, 468502519163877088]"
200,MEDQA,0.015611877664923668,0.6638339161872864,0.11535704135894775,0.11535704135894775,0.08984015136957169,1,1.3734855651855469,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162298811, 468502519163692797, 468502519163168341, 468502519163606317, 468502519163692360]","[0.781846284866333, 0.7635316252708435, 0.7643998861312866, 0.7660152912139893, 0.7655404210090637]",5,"[468502519162329245, 468502519162427262, 468502519162427276, 468502519163776799, 468502519163520884, 468502519163426388, 468502519162392271, 468502519163201519, 468502519162329180, 468502519163200799, 468502519163783193, 468502519163389329, 468502519162329245, 468502519162427276, 468502519162427300, 468502519162329245, 468502519162479719, 468502519162392271, 468502519162427284, 468502519163520884, 468502519162329245, 468502519163520884, 468502519162465217, 468502519162427274, 468502519162427284]"
201,MEDQA,0.003148086601868272,0.989099383354187,0.0014870507875457406,0.004580438602715731,0.0016850493848323822,1,1.050710916519165,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163939629, 468502519163059120, 468502519163931601, 468502519163939242, 468502519163029731]","[0.7964632511138916, 0.8016573786735535, 0.8041049838066101, 0.8073276281356812, 0.815933108329773]",2,"[468502519163620793, 468502519163934241, 468502519163968085, 468502519163963902, 468502519163967212, 468502519163865174, 468502519163483119, 468502519163528667, 468502519163301245, 468502519163714303]"
202,MEDQA,0.005715134087949991,0.007338377181440592,0.9611377120018005,0.012098938226699829,0.013709892518818378,3,0.40972900390625,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162416574, 468502519163508749, 468502519163345409, 468502519163626713, 468502519163309633]","[0.8093852996826172, 0.8186573386192322, 0.7979788184165955, 0.8253893852233887, 0.797905445098877]",1,"[-1, -1, -1, -1, -1]"
203,MEDQA,0.01203919667750597,0.007302142214030027,0.9563918709754944,0.010624554008245468,0.013642196543514729,0,0.55985426902771,False,"['TEXT', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[468502519162395669, 468502519163900266, 468502519163283374, 468502519162491673, 468502519163823049]","[0.7735555768013, 0.7532869577407837, 0.7622858285903931, 0.7560782432556152, 0.7508456707000732]",1,"[-1, -1, -1, -1, -1]"
204,MEDQA,0.00043030563392676413,0.0001793780829757452,0.9989857077598572,0.00010879830369958654,0.0002957444521598518,2,0.26987671852111816,False,"['STAT', 'STAT', 'STAT', 'PBMD', 'PBMD']","[468502519162463831, 468502519162917088, 468502519162796905, 468502519163247041, 468502519163791584]","[0.8239386677742004, 0.7686415314674377, 0.7587977647781372, 0.7801215648651123, 0.762272834777832]",1,"[-1, -1, -1, -1, -1]"
205,MEDQA,0.02104775421321392,0.25641414523124695,0.01276610791683197,0.01276610791683197,0.6970058679580688,1,0.3450002670288086,False,"['TEXT', 'TEXT', 'TEXT', 'STAT', 'STAT']","[468502519162415780, 468502519162330110, 468502519162330111, 468502519162905669, 468502519162905695]","[0.8037735223770142, 0.8072748184204102, 0.7934620380401611, 0.7986947298049927, 0.7991225123405457]",1,"[-1, -1, -1, -1, -1]"
206,MEDQA,0.07784125208854675,0.036769602447748184,0.08820569515228271,0.6517568230628967,0.14542660117149353,3,0.4548349380493164,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163525003, 468502519163591475, 468502519163595715, 468502519163595714, 468502519163892004]","[0.8124394416809082, 0.8105026483535767, 0.8271160125732422, 0.8197761178016663, 0.8264574408531189]",1,"[-1, -1, -1, -1, -1]"
207,MEDQA,0.9689532518386841,0.004487143829464912,0.02278759703040123,0.0030839659739285707,0.0006881257868371904,0,0.444288969039917,False,"['TEXT', 'TEXT', 'PBMD', 'TEXT', 'TEXT']","[468502519162307722, 468502519162307723, 468502519163720457, 468502519162311276, 468502519162311274]","[0.8076629042625427, 0.8054088354110718, 0.8038356304168701, 0.8087885975837708, 0.8372484445571899]",1,"[-1, -1, -1, -1, -1]"
208,MEDQA,0.015393895097076893,0.015393895097076893,0.11374635994434357,0.7417194247245789,0.11374635994434357,1,0.3924868106842041,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163573241, 468502519163835845, 468502519163602667, 468502519163600557, 468502519163800663]","[0.737906813621521, 0.7289701104164124, 0.7297998666763306, 0.7308148145675659, 0.7322482466697693]",1,"[-1, -1, -1, -1, -1]"
209,MEDQA,0.9875307679176331,0.0035615921951830387,0.0035615921951830387,0.00131023651920259,0.0040358128026127815,0,0.427997350692749,False,"['TEXT', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519162409950, 468502519162328177, 468502519163801620, 468502519163631807, 468502519163681812]","[0.760787308216095, 0.7643364667892456, 0.7527899742126465, 0.7732325792312622, 0.790873646736145]",1,"[-1, -1, -1, -1, -1]"
210,MEDQA,0.7882920503616333,0.030565399676561356,0.12088850885629654,0.021007271483540535,0.03924674913287163,2,0.4231560230255127,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163675693, 468502519163620160, 468502519163721981, 468502519163725836, 468502519163991661]","[0.7828041315078735, 0.7787930965423584, 0.7790540456771851, 0.7773857116699219, 0.7868274450302124]",1,"[-1, -1, -1, -1, -1]"
211,MEDQA,0.06011338531970978,0.019515957683324814,0.025058986619114876,0.39198851585388184,0.5033231973648071,1,1.1392722129821777,False,"['PBMD', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[468502519163815225, 468502519163814804, 468502519163107538, 468502519162424828, 468502519163814402]","[0.7974891662597656, 0.7979384660720825, 0.7876232266426086, 0.7865543961524963, 0.7813777923583984]",2,"[468502519163606000, 468502519163723246, 468502519163769753, 468502519163849952, 468502519162929928, 468502519163181881, 468502519162966119, 468502519163735972, 468502519163028162, 468502519163189034]"
212,MEDQA,0.7681431770324707,0.023195914924144745,0.1713959127664566,0.014069033786654472,0.023195914924144745,4,0.48760509490966797,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163868763, 468502519163218235, 468502519163693689, 468502519163517472, 468502519163763168]","[0.7918623685836792, 0.7718549370765686, 0.7687921524047852, 0.7792669534683228, 0.7751703262329102]",1,"[-1, -1, -1, -1, -1]"
213,MEDQA,0.9249815940856934,0.014950934797525406,0.01319415308535099,0.00623247679322958,0.04064085707068443,0,0.3656463623046875,False,"['TEXT', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468502519162307199, 468502519162450759, 468502519163967599, 468502519163689128, 468502519163041128]","[0.7887276411056519, 0.7971490621566772, 0.820023238658905, 0.7859259843826294, 0.7847120761871338]",1,"[-1, -1, -1, -1, -1]"
214,MEDQA,0.44023433327674866,0.11130867153406143,0.08668728172779083,0.12612925469875336,0.23564046621322632,1,1.5838754177093506,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163743107, 468502519163582333, 468502519163133898, 468502519163979410, 468502519163213729]","[0.7845596075057983, 0.7810337543487549, 0.7785188555717468, 0.7816205024719238, 0.7788221836090088]",5,"[468502519162332781, 468502519162856810, 468502519163102680, 468502519162332780, 468502519163530759, 468502519163646198, 468502519162703141, 468502519162703133, 468502519162766782, 468502519162885649, 468502519163817019, 468502519163474121, 468502519162921675, 468502519162921663, 468502519162951238, 468502519163963267, 468502519163478512, 468502519163323377, 468502519163104745, 468502519163163196, 468502519163622636, 468502519163743969, 468502519163625160, 468502519162385897, 468502519162403179]"
